game_id,timestamp,result,mode,planning,planning_params,army_a,army_b,round,player,unit,action,shoot_target,charge_target,value_before,value_after,value_delta,shadow_unit,shadow_action,shadow_reason,shadow_charge_target,shadow_shoot_target,shadow_value,diverged,shadow_dest,shadow_dest_shoot_target,shadow_pos_shoot_target
20260420_224831,2026-04-20T22:48:31.998671,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #19 (1995pts): great_elemental, protectors_combined, shifters, retributors, scorchers_combined, gliders, jetbike_strikers, protectors, support_artillery, acolytes",4,B,Player B's Jetbike Strikers,charge,,,-0.8566,-0.8051,0.0515,,,,,,,False,,,
20260420_224831,2026-04-20T22:48:31.998684,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #19 (1995pts): great_elemental, protectors_combined, shifters, retributors, scorchers_combined, gliders, jetbike_strikers, protectors, support_artillery, acolytes",4,A,Player A's Retributors 2,charge,,Player B's Retributors,0.7629,0.7540,-0.0089,Player A's Elemental Strikers,rush,model chose rush,,,0.0000,True,,,
20260420_224831,2026-04-20T22:48:31.998697,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #19 (1995pts): great_elemental, protectors_combined, shifters, retributors, scorchers_combined, gliders, jetbike_strikers, protectors, support_artillery, acolytes",4,A,Player A's Great Elemental,charge,,Player B's Jetbike Strikers,0.7540,0.8932,0.1392,Player A's Elemental Strikers,rush,model chose rush,,,0.0000,True,,,
20260420_224831,2026-04-20T22:48:31.998711,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #19 (1995pts): great_elemental, protectors_combined, shifters, retributors, scorchers_combined, gliders, jetbike_strikers, protectors, support_artillery, acolytes",4,A,Player A's Elemental Strikers,charge,,Player B's Retributors,0.8932,0.9098,0.0166,Player A's Elemental Strikers,rush,model chose rush,,,0.0000,True,,,
20260420_231416,2026-04-20T23:14:16.045754,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #30 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #26 (1975pts): support_artillery, heavy_jetbike, shifters, shifters, great_elemental, vanquishers, retributors, strikers, protectors_combined, scorchers",1,B,Player B's Shifters 2,advance,,,-0.1853,-0.1762,0.0090,,,,,,,False,,,
20260420_231416,2026-04-20T23:14:16.045805,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #30 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #26 (1975pts): support_artillery, heavy_jetbike, shifters, shifters, great_elemental, vanquishers, retributors, strikers, protectors_combined, scorchers",1,A,Player A's Combat Walker,advance,Player B's Shifters 1,,0.2242,0.3277,0.1035,Player A's Jetbike Strikers 2,advance,model chose advance,,Player B's Strikers,0.0000,True,"36,16",Player B's Strikers,Player B's Protectors (Combined)
20260420_231416,2026-04-20T23:14:16.045844,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #30 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #26 (1975pts): support_artillery, heavy_jetbike, shifters, shifters, great_elemental, vanquishers, retributors, strikers, protectors_combined, scorchers",1,B,Player B's Protectors (Combined),advance,,,-0.3784,-0.1034,0.2750,,,,,,,False,,,
20260420_231416,2026-04-20T23:14:16.045873,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #30 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #26 (1975pts): support_artillery, heavy_jetbike, shifters, shifters, great_elemental, vanquishers, retributors, strikers, protectors_combined, scorchers",1,A,Player A's Shifters (Combined),advance,Player B's Strikers,,0.1044,0.0611,-0.0432,Player A's Jetbike Strikers 2,charge,model chose charge,Player B's Strikers,,0.0000,True,"36,14",Player B's Strikers,
20260420_231416,2026-04-20T23:14:16.045905,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #30 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #26 (1975pts): support_artillery, heavy_jetbike, shifters, shifters, great_elemental, vanquishers, retributors, strikers, protectors_combined, scorchers",1,B,Player B's Vanquishers,advance,,,-0.0086,0.1196,0.1282,,,,,,,False,,,
20260420_231416,2026-04-20T23:14:16.045932,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #30 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #26 (1975pts): support_artillery, heavy_jetbike, shifters, shifters, great_elemental, vanquishers, retributors, strikers, protectors_combined, scorchers",1,A,Player A's Elven Noble 1,advance,Player B's Shifters 2,,-0.0470,0.0372,0.0842,Player A's Jetbike Strikers 2,rush,model chose rush,,,0.0000,True,"34,8",Player B's Protectors (Combined),Player B's Protectors (Combined)
20260420_231416,2026-04-20T23:14:16.045963,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #30 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #26 (1975pts): support_artillery, heavy_jetbike, shifters, shifters, great_elemental, vanquishers, retributors, strikers, protectors_combined, scorchers",1,B,Player B's Great Elemental,rush,,,0.0152,0.0182,0.0030,,,,,,,False,,,
20260420_231416,2026-04-20T23:14:16.045989,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #30 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #26 (1975pts): support_artillery, heavy_jetbike, shifters, shifters, great_elemental, vanquishers, retributors, strikers, protectors_combined, scorchers",1,A,Player A's Jetbike Strikers 1,hold,,,0.0584,0.0815,0.0231,Player A's Elven Noble 2,rush,model chose rush,,,0.0000,True,"23,10",,
20260420_231416,2026-04-20T23:14:16.046023,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #30 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #26 (1975pts): support_artillery, heavy_jetbike, shifters, shifters, great_elemental, vanquishers, retributors, strikers, protectors_combined, scorchers",1,B,Player B's Retributors,rush,,,0.0030,0.0716,0.0686,,,,,,,False,,,
20260420_231416,2026-04-20T23:14:16.046050,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #30 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #26 (1975pts): support_artillery, heavy_jetbike, shifters, shifters, great_elemental, vanquishers, retributors, strikers, protectors_combined, scorchers",1,A,Player A's Elite Protector,advance,,,0.0831,0.0640,-0.0191,Player A's Elven Noble 2,rush,model chose rush,,,0.0000,True,"35,3",,
20260420_231416,2026-04-20T23:14:16.046078,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #30 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #26 (1975pts): support_artillery, heavy_jetbike, shifters, shifters, great_elemental, vanquishers, retributors, strikers, protectors_combined, scorchers",1,B,Player B's Heavy Jetbike,advance,,,0.0517,0.0290,-0.0226,,,,,,,False,,,
20260420_231416,2026-04-20T23:14:16.046103,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #30 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #26 (1975pts): support_artillery, heavy_jetbike, shifters, shifters, great_elemental, vanquishers, retributors, strikers, protectors_combined, scorchers",1,A,Player A's Elven Noble 2,rush,,,0.1272,0.1591,0.0320,Player A's Jetbike Strikers 2,rush,model chose rush,,,0.0000,True,"58,24",,
20260420_231416,2026-04-20T23:14:16.046132,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #30 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #26 (1975pts): support_artillery, heavy_jetbike, shifters, shifters, great_elemental, vanquishers, retributors, strikers, protectors_combined, scorchers",1,B,Player B's Scorchers,advance,,,-0.0356,-0.0606,-0.0249,,,,,,,False,,,
20260420_231416,2026-04-20T23:14:16.046157,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #30 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #26 (1975pts): support_artillery, heavy_jetbike, shifters, shifters, great_elemental, vanquishers, retributors, strikers, protectors_combined, scorchers",1,A,Player A's Great Elemental,advance,Player B's Great Elemental,,0.1877,0.1765,-0.0111,Player A's Protectors (Combined),rush,model chose rush,,,0.0000,True,"12,19",Player B's Vanquishers,Player B's Great Elemental
20260420_231416,2026-04-20T23:14:16.046188,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #30 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #26 (1975pts): support_artillery, heavy_jetbike, shifters, shifters, great_elemental, vanquishers, retributors, strikers, protectors_combined, scorchers",1,B,Player B's Shifters 1,rush,,,-0.0526,0.0279,0.0805,,,,,,,False,,,
20260420_231416,2026-04-20T23:14:16.046248,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #30 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #26 (1975pts): support_artillery, heavy_jetbike, shifters, shifters, great_elemental, vanquishers, retributors, strikers, protectors_combined, scorchers",1,A,Player A's Jetbike Strikers 2,advance,,,0.1263,0.0979,-0.0285,Player A's Protectors (Combined),rush,model chose rush,,,0.0000,True,"45,16",,
20260420_231416,2026-04-20T23:14:16.046280,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #30 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #26 (1975pts): support_artillery, heavy_jetbike, shifters, shifters, great_elemental, vanquishers, retributors, strikers, protectors_combined, scorchers",1,B,Player B's Support Artillery,hold,,,-0.0061,-0.0327,-0.0266,,,,,,,False,,,
20260420_231416,2026-04-20T23:14:16.046306,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #30 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #26 (1975pts): support_artillery, heavy_jetbike, shifters, shifters, great_elemental, vanquishers, retributors, strikers, protectors_combined, scorchers",1,A,Player A's Protectors (Combined),rush,,,0.1020,0.1031,0.0011,Player A's Protectors (Combined),rush,model chose rush,,,0.0000,False,"50,19",,
20260420_231416,2026-04-20T23:14:16.046334,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #30 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #26 (1975pts): support_artillery, heavy_jetbike, shifters, shifters, great_elemental, vanquishers, retributors, strikers, protectors_combined, scorchers",1,A,Player A's Retributors (Combined),rush,,,0.1031,0.1510,0.0479,Player A's Retributors (Combined),rush,model chose rush,,,0.0000,False,"45,16",,
20260420_231416,2026-04-20T23:14:16.046379,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #30 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #26 (1975pts): support_artillery, heavy_jetbike, shifters, shifters, great_elemental, vanquishers, retributors, strikers, protectors_combined, scorchers",2,B,Player B's Vanquishers,advance,,,-0.2047,-0.1786,0.0260,,,,,,,False,,,
20260420_231416,2026-04-20T23:14:16.046406,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #30 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #26 (1975pts): support_artillery, heavy_jetbike, shifters, shifters, great_elemental, vanquishers, retributors, strikers, protectors_combined, scorchers",2,A,Player A's Shifters (Combined),advance,Player B's Great Elemental,,0.1978,0.4314,0.2336,Player A's Shifters (Combined),advance,model chose advance,,Player B's Heavy Jetbike,0.0000,False,"46,21",Player B's Heavy Jetbike,Player B's Shifters 1
20260420_231416,2026-04-20T23:14:16.046439,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #30 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #26 (1975pts): support_artillery, heavy_jetbike, shifters, shifters, great_elemental, vanquishers, retributors, strikers, protectors_combined, scorchers",2,B,Player B's Shifters 2,advance,,,-0.4698,-0.3489,0.1210,,,,,,,False,,,
20260420_231416,2026-04-20T23:14:16.046467,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #30 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector","HoF_ml #26 (1975pts): support_artillery, heavy_jetbike, shifters, shifters, great_elemental, vanquishers, retributors, strikers, protectors_combined, scorchers",2,A,Player A's Protectors (Combined),advance,Player B's Protectors (Combined),,0.3719,0.3727,0.0008,Player A's Retributors (Combined),charge,model chose charge,Player B's Great Elemental,,0.0000,True,"45,20",,Player B's Shifters 1
